stop_id,stop_code,stop_name,stop_lat,stop_lon
45358,,"Rosa Parks Pl & Carrier Dr",35.272871,-80.857354
02720,,"Beatties Ford Rd & B Ave",35.275149,-80.854655
02750,,"Beatties Ford Rd & Lynchester Pl",35.276908,-80.855348
02760,,"Beatties Ford Rd & Fairdale Dr",35.278921,-80.856007
02772,,"Beatties Ford Rd & McAllister Dr",35.281209,-80.856589
02780,,"Beatties Ford Rd & Cindy Ln",35.282649,-80.857165
19530,,"Cindy Ln & Belmar Place Rd",35.286259,-80.828459
remix_3b59c56a-2eb5-4991-9ec7-2680da6ef71f,,"Untitled Stop",35.289726,-80.819598
remix_bf530e00-7834-4dbf-bc30-d4358481ac13,,"Untitled Stop",35.292514,-80.817110
remix_0e7f50e0-e1fc-4e76-b3c2-7cbe2fb6a245,,"Untitled Stop",35.295276,-80.814577
remix_45cd0399-35c2-4abc-b578-558688c3549a,,"Untitled Stop",35.297825,-80.811807
remix_d6e6b50f-a674-4382-80b9-7bb1c1414ed8,,"Untitled Stop",35.299860,-80.808400
remix_ec888355-e2bd-4200-96dc-e0c520a71c32,,"Untitled Stop",35.301374,-80.804631
remix_1aeb7633-1e0f-483e-92f9-d5dea5062d2e,,"Untitled Stop",35.303095,-80.801031
40100,,"Mallard Creek Rd & Avalon Oaks Dr",35.304818,-80.797758
40130,,"Mallard Creek Rd & Mallard Park Dr",35.307048,-80.795872
40156,,"Mallard Creek Rd & Penninger Cir",35.312548,-80.788544
40160,,"Mallard Creek Rd & Baucom Rd",35.315174,-80.782470
40180,,"Mallard Creek Rd & WT Harris Blvd",35.317844,-80.779377
46620,,"Mallard Creek Rd & Legacy Park Dr",35.323604,-80.774114
46625,,"Mallard Creek Rd & Island Park Cir",35.327265,-80.772862
45400,,"Mallard Creek Rd & Mallard Hill Dr",35.339295,-80.770498
60160,,"Mallard Creek Church & Alexander Village",35.334194,-80.750927
60171,,"Mallard Creek Church Rd & Pinnacle Dr",35.328601,-80.738031
19130,,"N Tryon St @ Cookout",35.317825,-80.738069
19110,,"Tryon St & Barton Creek Dr",35.315413,-80.740488
60130,,"JW Clay Station Bay",35.311231,-80.746008
45097,,"Tryon St @ UNCC Research Center",35.313115,-80.742569
19120,,"Tryon St @ 9528 (Hight Veterinary)",35.316080,-80.739420
45856,,"Mallard Creek Church & Alexander Pointe",35.323082,-80.736073
60170,,"Mallard Creek Church & Berkeley Place",35.327464,-80.737403
60161,,"Mallard Creek Church & Legranger",35.333559,-80.748868
60190,,"Mallard Creek Church Rd & Senator Royall Dr",35.335666,-80.754648
46626,,"Mallard Creek Rd & Summercroft Ln",35.327793,-80.772888
49705,,"Mallard Creek Rd & Legacy Park Dr",35.323463,-80.774361
49710,,"Mallard Creek Rd & Medical Park Dr",35.320404,-80.776878
40190,,"Mallard Creek Rd & Old Mallard Creek Rd",35.317893,-80.779707
40170,,"Mallard Creek Rd & Krystle June Blvd",35.314612,-80.783497
40155,,"Mallard Creek Rd & Penninger Cir",35.312762,-80.788180
45346,,"Mallard Creek Rd & Hubbard Rd",35.311481,-80.791715
40140,,"Mallard Creek Rd & Mallard Forest Dr",35.309233,-80.793969
40150,,"Mallard Creek Rd & Mallard Forest Dr",35.308817,-80.794406
40120,,"Mallard Creek Rd & Rockwell Church Rd",35.306826,-80.796149
40110,,"Mallard Creek Rd & Nevin Rd",35.304599,-80.798098
remix_d2cba653-c12e-4901-9e0f-f305c02b4df7,,"Untitled Stop",35.303067,-80.801389
remix_48b5d7bb-7742-44bc-b697-7d8ed3854409,,"Untitled Stop",35.301455,-80.804869
remix_f60b5824-d7ca-4806-8e05-4c87baec14fb,,"Untitled Stop",35.299956,-80.808557
remix_2bb9157a-7a55-4ebf-81f5-7a9f1d857c7b,,"Untitled Stop",35.297975,-80.811877
remix_effd18e8-dab4-45b6-ada7-f86ef9e17e2c,,"Untitled Stop",35.295482,-80.814622
remix_1fb2ef04-d8d0-466b-b336-6d36c57980d8,,"Untitled Stop",35.292797,-80.817088
remix_1bd6c932-b615-454f-8fb1-d2e70e3dbdbe,,"Untitled Stop",35.290086,-80.819512
02770,,"Beatties Ford Rd & McAllister Dr",35.280941,-80.856677
02740,,"Beatties Ford Rd & Lynchester Pl",35.276924,-80.855546
02730,,"Beatties Ford Rd & Hoskins Rd",35.275405,-80.854969
02680,,"Beatties Ford Rd & Rosa Parks Pl (Bay B)",35.273669,-80.854567
24600,,"Rosa Parks Pl & Beatties Ford Rd",35.273264,-80.855007
60344,,"W Sugar Creek Rd @ Food Lion",35.335981,-80.797261
60345,,"David Cox & Newfane",35.338275,-80.801957
60346,,"David Cox & Redbridge Trail",35.338861,-80.805819
60347,,"David Cox & Avonlea",35.338926,-80.809670
60348,,"Davis Lake & Harris Woods",35.336999,-80.812661
60349,,"Davis Lake & University Station",35.334715,-80.812232
60350,,"Old Statesville & Twin",35.332335,-80.825804
60351,,"Old Statesville & Laborde",35.328773,-80.826351
60352,,"Old Statesville & Ratcliff",35.325260,-80.826899
60354,,"Old Statesville & Henderson Cir",35.322077,-80.827732
60353,,"Old Statesville & Henderson Cir",35.318663,-80.830370
60355,,"Old Statesville & Gibbon",35.315395,-80.833588
60356,,"Old Statesville Rd @ Davita Dialysis",35.313659,-80.835230
60357,,"Old Statesville & Spring Trace",35.312740,-80.836143
60260,,"Statesville Rd & Sunset Rd",35.308344,-80.839312
59690,,"Statesville Rd & Richfield Ln",35.303011,-80.839963
59710,,"Statesville Rd & Sunstone Dr",35.299566,-80.840053
59730,,"Statesville Rd & Suntrace Way",35.295942,-80.839636
59750,,"Statesville Rd & Milhaven Ln",35.292641,-80.838264
59770,,"Statesville Rd & Oakwood Dr",35.286901,-80.836381
30615,,"Statesville Rd & Nevin Rd",35.282080,-80.834812
30690,,"Statesville Rd & Distribution Center Dr",35.275650,-80.835497
45904,,"Statesville Ave & Carmine St",35.268077,-80.837598
30660,,"Statesville Ave & Alma Ct",35.266504,-80.837483
30650,,"Statesville Ave & Whittington St",35.264234,-80.837311
30640,,"Statesville Ave & Samuel St",35.260457,-80.837015
45755,,"Statesville Ave & Samuel St",35.259123,-80.836755
30540,,"Statesville Ave & Moretz Ave",35.255634,-80.836121
30480,,"Statesville Ave & Dearborn Ave",35.252893,-80.835993
30460,,"Statesville Ave & Kohler Ave",35.250784,-80.835935
30440,,"Statesville Ave & Woodward Ave",35.248427,-80.835882
30430,,"Statesville Ave & Oaklawn Ave",35.245706,-80.836390
30400,,"Statesville Ave & Callahan St",35.244001,-80.836697
30390,,"Statesville Ave & Oliver St",35.240770,-80.836811
07000,,"Dalton Ave & Graham St",35.239473,-80.834474
06980,,"Dalton Ave @ 305",35.239521,-80.831286
06950,,"Dalton Ave & Tryon St",35.239566,-80.828671
18390,,"Tryon St & Dalton Ave",35.239103,-80.827267
46416,,"Tryon St & Ashby St",35.237738,-80.829121
18330,,"Tryon St & Wadsworth Pl",35.236041,-80.831181
60011,,"Church St & Tryon St",35.234418,-80.834755
60010,,"Church St & 11th St",35.233569,-80.836485
37410,,"Church St & 9th St",35.232342,-80.838232
60020,,"Church St & 6th St",35.229836,-80.841826
33570,,"Trade St & Tryon St",35.227302,-80.843420
36140,,"Transit Center- Bay A",35.225052,-80.840639
25310,,"College St & 6th St",35.227712,-80.839776
25390,,"College St & 8th St",35.229222,-80.837706
25410,,"College St & 11th St",35.231073,-80.835132
18300,,"Tryon St & Wadsworth Pl",35.235981,-80.831023
18370,,"Tryon St & Dalton Ave",35.237943,-80.828622
06930,,"Dalton Ave & Tryon St",35.239639,-80.828220
06970,,"Dalton Ave @ 300",35.239617,-80.831279
06990,,"Dalton Ave & Graham St",35.239592,-80.834396
03038,,"Statesville Ave & Oliver St",35.239870,-80.836543
30410,,"Statesville Ave & Oaklawn Ave",35.243886,-80.836486
45741,,"Statesville Ave & Woodward Ave",35.248433,-80.835795
45742,,"Statesville Ave & Kohler Ave",35.250145,-80.835803
45743,,"Statesville Ave & Mona Dr",35.253103,-80.835886
45744,,"Statesville Ave & Moretz Ave",35.255727,-80.835993
13870,,"Statesville Ave & Holland Ave",35.259121,-80.836492
30580,,"Statesville Ave & Atando Ave",35.260449,-80.836923
30590,,"Statesville Ave & Whittington St",35.264004,-80.837094
30600,,"Statesville Ave & Alma Ct",35.266354,-80.837261
45905,,"Statesville Ave & Carmine St",35.268108,-80.837368
30695,,"Statesville Rd & Burch Dr",35.275825,-80.835183
30620,,"Statesville Rd & Starita Rd",35.278922,-80.834250
30616,,"Statesville Rd & Nevin Rd",35.282135,-80.834592
59771,,"Statesville Rd & Winslow Dr",35.286995,-80.836149
59760,,"Statesville Rd & Lake Rd",35.292653,-80.837986
59740,,"Statesville Rd & Suntrace Way",35.296209,-80.839440
59720,,"Statesville Rd & Sunstone Dr",35.299557,-80.839751
59700,,"Statesville Rd & Richfield Ln",35.302985,-80.839661
45814,,"Old Statesville Rd & Spring Trace Dr",35.312586,-80.836136
45804,,"Old Statesville Rd @ Davita Dialysis",35.313451,-80.835105
45806,,"Old Statesville Rd & Gibbon Rd",35.314980,-80.833665
60358,,"Old Statesville & Oak Dr",35.319562,-80.829300
60359,,"Old Statesville & Pete Brown",35.322151,-80.827470
60360,,"Old Statesville & Henderson",35.324763,-80.826852
60361,,"Old Statesville & LaBorde",35.328709,-80.826241
60362,,"Old Statesville & Twin",35.332303,-80.825673
60363,,"W Sugar Creek & Waterford Hills",35.333852,-80.798873
23520,,"Charlotte Douglas Airport",35.221117,-80.943078
35320,,"Wilkinson Blvd & Harlee Ave",35.233754,-80.932667
35310,,"Wilkinson Blvd & Boyer St",35.232551,-80.925771
44065,,"Wilkinson Blvd & Mulberry Church Rd",35.229345,-80.917297
35300,,"Wilkinson Blvd & Alleghany St",35.227873,-80.913911
35280,,"Wilkinson Blvd & Morris Field Dr",35.226444,-80.910532
35250,,"Wilkinson Blvd & Midland Ave",35.224947,-80.904943
35210,,"Wilkinson Blvd & Donald Ross Rd",35.224378,-80.896171
44080,,"Wilkinson Blvd & Ashley Rd",35.224253,-80.891437
35170,,"Wilkinson Blvd & Remount Rd",35.223984,-80.884354
45429,,"Morehead St & Arty Ave",35.224829,-80.877412
33371,,"Morehead St & Millerton Ave",35.227854,-80.872959
33430,,"Morehead St & Grandin Rd",35.229100,-80.865636
45399,,"College St & Stonewall St",35.222332,-80.847603
25360,,"College St & 3rd St",35.224455,-80.844508
45102,,"Transit Center- Bay V",35.224069,-80.840809
25270,,"Brevard St & Martin Luther King Jr Blvd",35.222573,-80.843063
46594,,"Stonewall St & College St",35.222686,-80.847543
33440,,"Morehead St & Grandin Rd",35.229209,-80.864629
33470,,"Morehead St & Millerton Av",35.227999,-80.872411
45407,,"Morehead St & Arty Ave",35.225011,-80.877430
45409,,"Wilkinson Blvd & Remount Rd",35.224082,-80.883709
35180,,"Wilkinson Blvd & Ashley Rd",35.224522,-80.893754
35230,,"Wilkinson Blvd & Old Steele Creek Rd",35.224675,-80.899166
35260,,"Wilkinson Blvd & Midland Ave",35.225102,-80.904917
35290,,"Wilkinson Blvd & Morris Field Dr",35.225963,-80.909148
45413,,"Wilkinson Blvd & Alleghany St",35.227618,-80.912732
45415,,"Wilkinson Blvd & Mulberry Church Rd",35.229556,-80.917320
45417,,"Wilkinson Blvd & Boyer St",35.232442,-80.924710
45419,,"Wilkinson Blvd & Harlee Ave",35.234229,-80.934677
49093,,"Johnston Rd & Toringdon Way",35.067876,-80.844141
46511,,"Johnston Rd & Porterfield Rd",35.076404,-80.841362
44095,,"Johnston Rd & Porterfield Rd",35.078759,-80.845714
46468,,"Johnston Rd & Carmel Rd",35.081421,-80.850785
46189,,"Johnston Rd & Hwy 51",35.086911,-80.852921
46517,,"Johnston Rd & Walsh Blvd",35.088983,-80.853253
46190,,"Johnston Rd & Cedar Creek Ln",35.091913,-80.856016
46191,,"Johnston Rd & Cedar Point Ln",35.093744,-80.857943
46323,,"Johnston Rd & Birnen Dr",35.096452,-80.859438
21310,,"Park Rd & Park Crossing Dr",35.099411,-80.859022
21290,,"Park Rd & Birnen Dr",35.103825,-80.857571
21270,,"Park Rd & Arbor Pointe Dr",35.107848,-80.858148
21251,,"Park Rd @ Southminister Retirement Dr",35.110457,-80.857879
46112,,"Sharon Rd West & Brandon Forest Dr",35.117493,-80.859385
46113,,"Sharon Rd West & Hopeton Rd",35.118105,-80.864686
29100,,"Sharon Rd West & Sharon Lakes Rd",35.118429,-80.871296
29080,,"Sharon Rd West & Regent Park Ln",35.117774,-80.874361
29060,,"Sharon Rd West & Winter Oaks Ln",35.117955,-80.876690
29040,,"Sharon Rd West & Maggie Ln",35.118742,-80.878722
46050,,"Sharon Road West Station",35.119683,-80.882008
28320,,"Sharon Rd West & Maggie Ln",35.119070,-80.879907
28330,,"Sharon Rd West & Sharonbrook Dr",35.118499,-80.878435
28340,,"Sharon Rd West & Sharonbrook Dr",35.117573,-80.876142
28350,,"Sharon Rd West & Regent Park Ln",35.117815,-80.873657
28370,,"Sharon Rd West & Sharon Lakes Rd",35.118338,-80.871270
46114,,"Sharon Rd West & Hopeton Rd",35.118040,-80.865327
46115,,"Sharon Rd West & Brandon Forest Dr",35.117307,-80.859616
46422,,"Brandon Forest Dr & Stradbrook Dr",35.116401,-80.859145
46185,,"Hamlin Park Dr & Brandon Forest Dr",35.115520,-80.857991
21252,,"Park Rd @ South Meck High School",35.110616,-80.858084
21260,,"Park Rd & Arbor Pointe Dr",35.107358,-80.858187
21280,,"Park Rd & Birnen Dr",35.103873,-80.857823
21300,,"Park Rd & Park Crossing Dr",35.099498,-80.859245
13280,,"Johnston Rd & Park Rd",35.095881,-80.859303
13300,,"Johnston Rd @ Oakbrook Apts",35.094556,-80.858604
13310,,"Johnston Rd & McMullen Creek Pkwy",35.092237,-80.856779
46186,,"Johnston Rd & Hwy 51",35.088721,-80.853242
46491,,"Johnston Rd & Corporate Center Dr",35.085835,-80.853120
46467,,"Johnston Rd & Harrowfield Rd",35.081772,-80.851242
49090,,"Johnston Rd & Hildreth Ct",35.079212,-80.846818
46512,,"Johnston Rd & Porterfield Rd",35.076314,-80.841542
52600,,"North Community House Rd & Johnston Rd",35.070062,-80.842255
52604,,"North Community House Rd & Endhaven Ln",35.067916,-80.839165
52612,,"North Community House Rd @ 11605",35.059449,-80.837431
52613,,"North Community House Rd & Ballantyne Commons Pkwy",35.055841,-80.835823
46378,,"Ballantyne Commons Pl & Johnston Rd",35.055234,-80.846359
44302,,"Ballantyne Commons Pkwy & Ballantyne Medical Pl",35.056106,-80.855451
44305,,"Ballentyne Corporate Pl & Harney Dr",35.058826,-80.857389
46330,,"Ballantyne Corporate Pl & Brixham Hill Ave",35.060504,-80.855617
46331,,"Ballantyne Corporate Pl & Johnston Rd",35.061680,-80.852937
remix_15167ceb-4e6b-4132-8bbc-ed462b6745e6,,"Untitled Stop",35.061141,-80.849103
remix_a7e6ca67-e056-48ee-a9ff-225ba1c0ff63,,"Untitled Stop",35.059740,-80.845433
37050,,"Carolina Place Mall",35.079783,-80.877704
49297,,"Park Rd & Carolina Place Pkwy",35.075318,-80.876746
21429,,"Park Rd @ Sam's Club",35.076068,-80.874667
21428,,"Park Rd & I-485",35.077118,-80.871238
21425,,"Park Rd & Camelback Cir",35.078412,-80.868794
21405,,"Park Rd & Tradewinds Ln",35.079986,-80.867800
21403,,"Park Rd & Blue Heron",35.081787,-80.867758
21385,,"Park Rd & Hunter Trail Ln",35.085412,-80.868931
21370,,"Park Rd & Hunter Ridge Dr",35.088228,-80.870712
21350,,"Park Rd @ Black Lion",35.092485,-80.868663
21340,,"Park Rd & Willow Ridge Rd",35.093520,-80.868180
21330,,"Park Rd & Park Cedar Dr",35.095038,-80.865854
21320,,"Park Rd & Plum Creek Ln",35.096089,-80.860963
21230,,"Park Rd & Hamlin Park Dr",35.115665,-80.856232
21135,,"Park Rd & Barcan Ct",35.132348,-80.853628
21100,,"Park Rd & Park South Dr",35.136995,-80.852937
21090,,"Park Rd & Northampton Dr",35.140018,-80.851899
21020,,"Park Rd & Archdale Dr",35.145830,-80.849755
20980,,"Park Rd & Closeburn Rd",35.151169,-80.848715
20950,,"Park Rd & Scofield Rd",35.155805,-80.848191
20930,,"Park Rd & Manning Dr",35.157272,-80.848432
20910,,"Park Rd & Selwyn Ave",35.159198,-80.848600
20900,,"Park Rd @ Cielo Apts",35.161804,-80.848933
20880,,"Park Rd @ 4943",35.163481,-80.849416
20860,,"Park Rd & Seneca Pl",35.164857,-80.850164
20840,,"Park Rd & Mockingbird Ln",35.167058,-80.850394
20830,,"Park Rd & Abbey Pl",35.168706,-80.850616
20800,,"Park Rd & Woodlawn Rd",35.171328,-80.850947
20780,,"Park Rd @ 4335",35.172958,-80.851141
20760,,"Park Rd & Park Rd Shopping Center Dr",35.175579,-80.850980
20710,,"Park Rd & Hillside Ave",35.180714,-80.851434
20700,,"Park Rd & Townes Rd",35.183301,-80.852290
20670,,"Park Rd & Hampton Gardens Ln",35.185415,-80.852760
20660,,"Park Rd & Marsh Rd",35.186345,-80.852884
20650,,"Park Rd & Princeton Ave",35.188662,-80.853014
20630,,"Park Rd & Poindexter Dr",35.191467,-80.853095
20600,,"Park Rd & Salem Dr",35.194241,-80.851802
20560,,"Park Rd & Ordermore Ave",35.197685,-80.851709
20550,,"Park Rd & Charlotte Dr",35.199593,-80.851985
20530,,"Park Rd & Ideal Way",35.200888,-80.852177
44135,,"Park Rd & Magnolia Ave",35.202523,-80.852402
20490,,"Park Rd & Worthington Ave",35.204693,-80.850854
08680,,"East Blvd & Lennox Ave",35.206378,-80.850410
08660,,"East Blvd & Springdale Ave",35.207729,-80.852215
46499,,"East Blvd & South Blvd",35.211450,-80.857235
29320,,"South Blvd & Park Ave",35.213305,-80.855882
29290,,"South Blvd & Bland St",35.215545,-80.853036
29270,,"South Blvd & Caldwell St",35.217108,-80.851049
25280,,"Caldwell St & 3rd St",35.221348,-80.842359
29260,,"South Blvd & Templeton Ave",35.216989,-80.851472
29280,,"South Blvd & Bland St",35.215861,-80.852863
29300,,"South Blvd & Rensselaer Ave",35.214764,-80.854482
29330,,"South Blvd & Kingston Ave",35.213077,-80.856402
46498,,"East Blvd & South Blvd",35.211391,-80.857345
08620,,"East Blvd & Lyndhurst Ave",35.209205,-80.854419
08670,,"East Blvd & Lennox Ave",35.206665,-80.851087
20480,,"Park Rd & Worthington Ave",35.204495,-80.851181
44130,,"Park Rd & Magnolia Ave",35.202788,-80.852509
20520,,"Park Rd & Ideal Way",35.200925,-80.852272
20540,,"Park Rd & Charlotte Dr",35.199340,-80.852078
20570,,"Park Rd & McDonald Ave",35.197689,-80.851813
20590,,"Park Rd & Sunset Dr",35.194007,-80.852060
20580,,"Park Rd & Poindexter Dr",35.191524,-80.853160
20640,,"Park Rd & Marsh Rd",35.187875,-80.853066
20680,,"Park Rd & Park Slope Dr",35.185226,-80.852906
20690,,"Park Rd @ 3420 (YWCA)",35.183253,-80.852386
20720,,"Park Rd & Hillside Ave",35.179474,-80.851319
20770,,"Park Rd & Heather Ln",35.174516,-80.851281
20790,,"Park Rd & Montford Dr",35.171090,-80.851112
20820,,"Park Rd & Mockingbird Ln",35.168112,-80.850676
20850,,"Park Rd & Seneca Pl",35.165861,-80.850508
20870,,"Park Rd @ 4912",35.163669,-80.849739
20890,,"Park Rd & Cortland Rd",35.162094,-80.849161
20940,,"Park Rd & Selwyn Ave",35.159925,-80.848827
20920,,"Park Rd & Scofield Rd",35.155970,-80.848379
20970,,"Park Rd & Tyvola Rd",35.152150,-80.848751
20990,,"Park Rd @ Park Road Park",35.147642,-80.849833
21060,,"Park Rd & Old Reid Rd",35.141765,-80.851062
21080,,"Park Rd & Northampton Dr",35.139363,-80.852262
21110,,"Park Rd & Park South Dr",35.137109,-80.853027
21120,,"Park Rd & Huntington Farms Ln",35.133831,-80.853568
21160,,"Park Rd & Seth Thomas Rd",35.129013,-80.854285
21325,,"Park Rd & Old Park Dr",35.096157,-80.861165
21335,,"Park Rd & Park Cedar Dr",35.095089,-80.866099
21345,,"Park Rd & Willow Ridge Rd",35.094359,-80.867819
21355,,"Park Rd @ CMC Pineville",35.091191,-80.869658
21360,,"Park Rd & Hunter Ridge Dr",35.088119,-80.870905
21380,,"Park Rd & Osprey Dr",35.086046,-80.869704
21400,,"Park Rd & Blue Heron Dr",35.082517,-80.867972
21410,,"Park Rd & Tradewinds Ln",35.080232,-80.867846
21420,,"Park Rd & Camelback Cir",35.078486,-80.868839
21427,,"Park Rd & I-485",35.077211,-80.871267
21426,,"Park Rd @ Sam's Club",35.076163,-80.874709
46355,,"Park Rd & Carolina Place Pkwy",35.075322,-80.877763
46695,,"CMC Steelecroft",35.100034,-80.992048
52462,,"Tryon St & Steele Creek Rd",35.102799,-80.988084
46324,,"Tryon St & Rivergate Pkwy",35.104867,-80.984022
46162,,"Tryon St & Choate Rd",35.108223,-80.977994
46163,,"Tryon St & Erwin Rd",35.111403,-80.972592
46164,,"Tryon St & Savannah Club Dr",35.113485,-80.967275
46328,,"Tryon St & Moss Rd",35.114660,-80.963402
52421,,"Tryon St & South Point Bv",35.115986,-80.960117
46165,,"Tryon St & Carowinds Blvd",35.117905,-80.956203
46166,,"Tryon St & General Dr",35.121700,-80.948397
52271,,"S Tryon St & Nevada Bv",35.123975,-80.944711
46167,,"Tryon St & Westinghouse Blvd",35.127712,-80.942417
46168,,"Tryon St & Westinghouse Blvd",35.131103,-80.941014
26430,,"Tryon St & Sandy Porter Rd",35.134218,-80.939382
44885,,"Tryon St @ 8951",35.136495,-80.937710
26380,,"Tryon St @ White Hall Commons",35.144133,-80.928403
46100,,"Tryon St & Arrowcreek Dr",35.145732,-80.926748
46169,,"Tryon St & Arrowood Rd",35.147963,-80.925703
46170,,"Tryon St & Thornfield Rd",35.153676,-80.923425
46171,,"Tryon St & Yorkdale Dr",35.156513,-80.922395
46172,,"Tryon St & Land Grant Rd",35.160579,-80.918870
52770,,"Tryon & Shopton",35.162484,-80.915953
46173,,"Tryon St & Tyvola Centre Dr",35.164910,-80.911770
46423,,"Tryon St & Tyvola Rd",35.169432,-80.904920
46356,,"Tryon St & Queen Anne Rd",35.171151,-80.902220
46109,,"Tryon St & Southampton Rd",35.173096,-80.898838
46110,,"Tryon St & Kingman Dr",35.175007,-80.895204
46111,,"Tryon St & Yorkmont Rd",35.178189,-80.891560
26220,,"Tryon St & Pressley Rd",35.184605,-80.885978
26180,,"Tryon St & Orchard Cir",35.187156,-80.883985
26170,,"Tryon St & Peterson Dr",35.189040,-80.882478
26130,,"Tryon St & Cama St",35.190718,-80.881158
26110,,"Tryon St & Bowman Rd",35.192448,-80.879805
26080,,"Tryon st & Clanton Rd",35.195441,-80.877471
59571,,"Tryon St & Griffith St",35.201639,-80.872599
26030,,"Tryon St & Remount Rd",35.206210,-80.868859
25980,,"Tryon St & Dunavant St",35.208291,-80.867212
25950,,"Tryon St & Tremont Ave",35.210796,-80.866634
25930,,"Tryon St & Doggett St",35.212824,-80.864447
25920,,"Tryon St & West Blvd",35.213884,-80.862026
25890,,"Tryon St & Park Ave",35.215449,-80.857843
25840,,"Tryon St & Bland St",35.217702,-80.854475
45420,,"Tryon St & Carson Blvd",35.219274,-80.852853
45398,,"College St & Morehead St",35.220292,-80.850974
37380,,"College St & 2nd St",35.223660,-80.845635
25330,,"College St & 4th St",35.225372,-80.843137
25660,,"Tryon St & 3rd St",35.225843,-80.845075
25720,,"Tryon St & 2nd St",35.224794,-80.846619
37412,,"Tryon St & Stonewall St",35.223568,-80.848494
25800,,"Tryon St & Morehead St",35.221619,-80.850626
25815,,"Tryon St & Carson Blvd",35.220191,-80.852030
25830,,"Tryon St & Catherine St",35.218887,-80.853357
25850,,"Tryon St & Bland St",35.217747,-80.854577
25880,,"Tryon St & Park Ave",35.215391,-80.858200
25910,,"Tryon St & West Blvd",35.214089,-80.861730
25940,,"Tryon St & Woodcrest Ave",35.212629,-80.864985
25960,,"Tryon St & Tremont Ave",35.211327,-80.866535
25970,,"Tryon St & Rampart St",35.209881,-80.866938
25990,,"Tryon St & Brookhill Rd",35.208044,-80.867542
26020,,"Tryon St & Remount Rd",35.206286,-80.868961
59570,,"Tryon St & Griffith St",35.201747,-80.872796
26090,,"Tryon St & Blairhill Rd",35.195182,-80.877867
26100,,"Tryon St & Bowman Rd",35.192812,-80.879733
26140,,"Tryon St & Cama St",35.190831,-80.881284
26160,,"Tryon St & Peterson Dr",35.189040,-80.882646
26190,,"Tryon St & Orchard Cir",35.187193,-80.884109
26210,,"Tryon St & Pressley Rd",35.185158,-80.885759
45090,,"Tryon St & Yorkmont Rd",35.178120,-80.891893
45100,,"Tryon St & Kingman Dr",35.175206,-80.895112
45110,,"Tryon St & Southampton Rd",35.173258,-80.898765
45120,,"Tryon St & Queen Anne Rd",35.171416,-80.901969
52740,,"S Tryon St & Tyvola Rd",35.168495,-80.906601
46150,,"Tryon St & Tyvola Centre Dr",35.165120,-80.911725
52760,,"Tryon St & Shopton Rd",35.162816,-80.915696
46151,,"Tryon St & Courtney Oaks Rd",35.160910,-80.918640
46152,,"Tryon St & Yorkdale Dr",35.156912,-80.922398
46153,,"Tryon St & Thornfield Rd",35.152551,-80.924078
46154,,"Tryon St & Arrowood Rd",35.148278,-80.925784
26360,,"Tryon St @ Whitehall Commons entrance",35.145070,-80.927579
26370,,"Tryon St & I-485",35.143697,-80.929219
44905,,"Tryon St & Bethany Brook Ln",35.137874,-80.936555
44895,,"Tryon St & Sandy Porter Rd",35.134117,-80.939688
45480,,"Tryon St & Township Rd",35.131982,-80.940868
46155,,"Tryon St & Westinghouse Blvd",35.128808,-80.942208
52270,,"Tryon St & Nevada Bv",35.123734,-80.945335
46156,,"Tryon St & General Dr",35.121559,-80.949146
46326,,"Tryon St & Crescent Springs",35.118924,-80.954623
46157,,"Tryon St & John Price Rd",35.117076,-80.958381
46327,,"Tryon St & Moss Rd",35.115060,-80.962684
52420,,"Tryon St & Mother Theresa Villas",35.114193,-80.965656
46158,,"Tryon St & Garden Oaks Ln",35.113406,-80.968011
46159,,"Tryon St & Erwin Rd",35.111713,-80.972476
46160,,"Tryon St & Choate Rd",35.108405,-80.978122
46536,,"Tryon St & Rivergate Pkwy",35.105963,-80.982326
52450,,"S Tryon St & Rivergate Py",35.103545,-80.986982
52460,,"Steele Creek Rd & S Tryon St",35.101729,-80.988466
46045,,"Arrowood Station",35.135078,-80.876549
46336,,"England St & Arrowood Rd",35.135554,-80.879546
46123,,"Arrowood Rd & Old Pineville Rd",35.138035,-80.879886
46124,,"Arrowood Rd & Kings Ridge Dr",35.137386,-80.884156
46125,,"Arrowood Rd & Silver Arrow Dr",35.136444,-80.888186
46126,,"Arrowood Rd & Nations Ford Rd",35.135931,-80.890409
19440,,"Nations Ford Rd & Huntsmoor Dr",35.136905,-80.891920
19420,,"Nations Ford Rd & Hilary Cir",35.138598,-80.892996
19410,,"Nations Ford Rd & Deanna Ln",35.140069,-80.893994
19390,,"Nations Ford Rd & Short Hills Dr",35.141370,-80.894399
19360,,"Nations Ford Rd & Farmhurst Dr",35.143176,-80.894598
19350,,"Nations Ford Rd & Farmhurst Dr",35.145775,-80.895669
19330,,"Nations Ford Rd & Choyce Ave",35.150177,-80.897485
19310,,"Nations Ford Rd & Regency Executive Park Dr",35.152760,-80.897649
19290,,"Nations Ford Rd @ EE Waddell High School",35.154321,-80.897293
19280,,"Nations Ford Rd & Echodale Dr",35.156897,-80.896925
19250,,"Nations Ford Rd & Sharview Cir",35.161257,-80.896310
19210,,"Nations Ford Rd & Tyvola Rd",35.163497,-80.895399
45150,,"Nations Ford Rd & Tyvola Glen Cir",35.165747,-80.893724
19200,,"Nations Ford Rd & Lone Pine Ln",35.168775,-80.891840
